"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"01101";"Favoriten";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";2082;3298;149;2112;1591930;332;533595;306;543417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;551;2575878;0;0;0;0;0;0;0;0;0;0;20;18941;91;339368;323;552577;40;171217;0;0;12;1274298;11;54005;54;165472;5244820
"01102";"Inzersdorf Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1128;3087;381;1330;1359419;403;2211660;959;1581007;0;0;0;0;0;0;4;32881;0;0;0;0;1;1169;0;0;0;0;0;0;0;0;3;31712;0;0;414;2667301;0;0;0;0;0;0;0;0;0;0;71;364292;62;379634;202;406244;29;136447;0;0;5;201993;2;295;43;1178396;7852268
"01103";"Kaiserebersdorf";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";1734;4922;994;985;718930;853;2911272;2486;4238185;0;0;0;0;4;8371;17;37313;0;0;0;0;9;12435;2;312;4;24124;0;0;0;0;0;0;2;442;577;3829366;17;57171;19;43113;0;0;0;0;0;0;102;140758;171;278426;218;181572;10;38257;1;288;25;442284;3;712;11;2646785;11743437
"01104";"Oberlaa Land";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1177;2939;120;865;367815;1088;3200226;763;514176;0;0;0;0;0;0;12;133829;0;0;0;0;11;130682;0;0;0;0;0;0;0;0;1;3147;0;0;214;288853;0;0;0;0;0;0;0;0;0;0;51;45662;88;160837;54;49778;1;1369;2;71;5;3985;3;359;10;26792;4504899
"01105";"Oberlaa Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1267;2937;109;661;263439;1248;5585736;752;880947;70;161758;0;0;5;140092;1;27824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27824;0;0;203;533635;3;22193;0;0;0;0;0;0;0;0;67;197236;46;104480;77;117599;1;867;0;0;0;0;0;0;9;91260;7593431
"01106";"Rothneusiedl";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";156;455;19;112;72282;210;1665631;104;105673;0;0;0;0;0;0;7;9898;0;0;0;0;7;9898;0;0;0;0;0;0;0;0;0;0;0;0;22;47087;0;0;0;0;0;0;0;0;0;0;9;14109;8;18173;4;14508;1;297;0;0;0;0;0;0;0;0;1900571
"01107";"Simmering";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";2100;5358;372;1837;2264346;912;2575918;1762;3114389;0;0;0;0;3;70510;12;25854;0;0;0;0;3;572;6;2103;3;23179;0;0;0;0;0;0;0;0;834;2342997;0;0;5;29464;0;0;0;0;0;0;196;228231;214;513697;292;433874;22;26375;1;74;20;546167;2;546;82;564569;10394014
"01108";"Unterlaa";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";281;744;42;146;87022;422;3081141;113;94009;0;0;0;0;0;0;5;16997;0;0;0;0;4;16860;1;137;0;0;0;0;0;0;0;0;0;0;60;100368;0;0;0;0;0;0;1;664;0;0;41;66395;14;27882;2;1659;0;0;0;0;0;0;0;0;2;3768;3379537
"01109";"Albern";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";123;367;21;92;41757;49;459943;156;553101;0;0;0;0;20;944431;29;528305;2;320818;0;0;6;108806;20;93383;0;0;0;0;1;5298;0;0;0;0;24;62870;0;0;0;0;0;0;4;13347;0;0;13;17841;1;41;0;0;0;0;1;3611;1;10610;0;0;4;17420;2590407
"01201";"Auhof";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2359;4869;25;1783;169431;327;4215959;2430;1327004;0;0;0;0;89;19620170;13;96847;0;0;1;34019;9;22306;0;0;0;0;0;0;0;0;3;40522;0;0;231;642085;1;137413;14;113468;0;0;0;0;0;0;58;89778;54;120756;84;120136;17;23995;0;0;1;11776;0;0;2;24763;26071496
"01202";"Breitensee";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";667;1479;28;620;574542;159;117387;535;653140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;382417;0;0;0;0;0;0;0;0;0;0;9;10307;50;167721;84;119677;11;15020;0;0;0;0;0;0;11;69692;1727486
"01203";"Hacking";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";179;488;8;195;99983;26;42378;188;187818;0;0;0;0;0;0;1;22637;0;0;1;22637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;76784;0;0;0;0;0;0;0;0;0;0;2;320;43;50078;28;24403;2;967;0;0;1;637;1;217;1;162;429600
"01204";"Hadersdorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2509;5717;177;1977;256394;705;2022433;2492;2140552;0;0;0;0;221;15539413;47;118049;0;0;0;0;45;107113;0;0;0;0;0;0;0;0;2;10936;0;0;279;523563;0;0;0;0;0;0;0;0;0;0;71;50241;131;294560;58;92627;2;2697;0;0;2;34326;8;32912;7;16200;20600404
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";668;1562;37;657;245351;50;22219;774;627059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;334989;0;0;0;0;0;0;0;0;0;0;3;3848;16;84073;54;101220;4;15885;0;0;1;13534;0;0;4;116429;1229618
"01206";"Hütteldorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2367;5311;110;1779;520589;766;1335725;2292;2147544;0;0;0;0;111;918193;28;91551;0;0;2;65496;25;26013;1;42;0;0;0;0;0;0;0;0;0;0;338;1161851;0;0;2;2453;0;0;0;0;0;0;116;97961;38;146204;145;213406;10;23075;0;0;4;99365;2;1922;21;577465;6175453
"01207";"Lainz";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";981;2422;40;939;412395;207;154165;1112;824241;0;0;0;0;0;0;1;139;0;0;0;0;1;139;0;0;0;0;0;0;0;0;0;0;0;0;172;324578;0;0;0;0;0;0;0;0;0;0;32;17271;22;75506;100;157389;8;21304;0;0;2;10260;0;0;8;42848;1715518
"01208";"Oberbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";437;1012;28;402;175179;110;51422;393;380975;0;0;0;0;0;0;1;27873;0;0;1;27873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;263499;0;0;0;0;0;0;0;0;0;0;16;3517;38;66916;45;66664;2;9806;0;0;2;78542;0;0;4;38054;898948
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2550;5347;85;1713;453025;1229;1143277;2129;1691310;0;0;0;0;6;89142;1;3309;0;0;0;0;1;3309;0;0;0;0;0;0;0;0;0;0;0;0;278;560974;0;0;0;0;0;0;0;0;0;0;32;25469;36;137608;165;314600;15;21159;0;0;0;0;0;0;30;62138;3941037
"01210";"Penzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";1147;2132;47;1203;788432;80;97057;630;565916;0;0;0;0;2;8484;4;51861;0;0;4;51861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;600102;0;0;1;37;0;0;0;0;0;0;2;607;52;224415;126;228328;0;0;1;1464;2;17960;4;4398;25;122893;2111852
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";12;62;2;26;10126;18;166636;6;194634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;35136;0;0;0;0;0;0;0;0;0;0;0;0;3;11664;2;7798;0;0;0;0;0;0;0;0;7;15674;406532
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";13;135;1;63;442370;15;70836;19;624840;0;0;0;0;3;357121;2;5931;0;0;2;5931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;501663;0;0;0;0;0;0;0;0;0;0;1;533;19;65697;3;3967;1;143;0;0;4;7093;0;0;5;424230;2002761
"01213";"Speising";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";919;2201;58;746;450873;281;255894;1009;755291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;341535;0;0;0;0;0;0;0;0;0;0;21;9515;27;99740;100;148942;11;8218;0;0;3;35457;3;191;9;39472;1803593
"01214";"Unterbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";526;1095;22;479;271415;55;100220;408;213736;0;0;0;0;0;0;3;20984;0;0;3;20984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;385794;0;0;0;0;0;0;0;0;0;0;34;7859;40;84145;50;70077;1;3131;0;0;1;5965;1;19;23;214598;992149
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";420;939;16;438;165583;8;14359;433;291050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;137753;0;0;2;382;0;0;0;0;0;0;0;0;13;31479;45;89274;0;0;0;0;1;8318;0;0;1;8300;608745
"01216";"Weidlingau";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";318;802;27;278;68803;103;272653;350;348205;0;0;0;0;7;6271;11;106203;0;0;10;101695;1;4508;0;0;0;0;0;0;0;0;0;0;0;0;53;129010;0;0;0;0;0;0;0;0;0;0;6;2604;18;64944;24;28796;1;1716;0;0;1;28199;1;24;2;2727;931145
"01301";"Altmannsdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";758;1982;62;619;538738;304;407600;841;894134;0;0;0;0;0;0;4;373;0;0;0;0;2;280;2;93;0;0;0;0;0;0;0;0;0;0;214;465010;0;0;0;0;0;0;0;0;0;0;20;9596;50;114238;101;167283;6;16410;2;108;5;89819;5;227;25;67329;2305855
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1022;1551;37;1078;728825;100;358744;178;116790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;675420;0;0;0;0;0;0;0;0;0;0;5;1743;28;182471;140;245783;12;47676;0;0;3;110394;0;0;14;87353;1879779
"01303";"Gaudenzdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";229;342;3;228;159188;1;403;45;13090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;102845;0;0;4;5881;0;0;0;0;0;0;1;151;19;34467;29;27397;1;3374;0;0;4;18674;1;48;9;12853;275526
"01304";"Hetzendorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";865;2201;89;843;344466;232;285612;901;813239;0;0;0;0;0;0;1;82;0;0;0;0;0;0;1;82;0;0;0;0;0;0;0;0;0;0;225;515564;0;0;2;269;0;0;0;0;0;0;20;7386;67;176008;96;129335;7;8768;0;0;14;63488;3;230;16;130080;1958963
"01305";"Meidling";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";1711;2776;41;1854;1250560;100;208868;464;459574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;1266513;0;0;4;9343;0;0;0;0;0;0;14;4081;55;282923;216;479072;7;14275;0;0;8;255703;2;506;52;220610;3185515
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1148;1804;43;1388;787140;34;35277;219;72992;0;0;0;0;0;0;1;5513;0;0;1;5513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;588728;0;0;0;0;0;0;0;0;0;0;1;3729;33;173020;102;194345;10;16554;0;0;1;188194;0;0;15;12886;1489650
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";258;426;21;308;219424;10;792;47;21823;0;0;0;0;0;0;1;28178;0;0;1;28178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;92151;0;0;11;8545;0;0;0;0;0;0;3;295;11;33709;25;41317;2;2975;0;0;1;397;0;0;7;4913;362368
"01401";"Dornbach";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";2278;4966;172;1492;454109;859;553570;2078;1710180;26;117026;0;0;38;2160931;4;5231;0;0;0;0;4;5231;0;0;0;0;0;0;0;0;0;0;0;0;479;605161;0;0;0;0;0;0;0;0;0;0;77;25619;70;133438;271;261585;12;23304;4;1080;0;0;4;5181;41;154954;5606208
"01402";"Hernals";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";1742;2724;49;1784;957619;121;212891;556;185235;0;0;0;0;0;0;1;1282;0;0;0;0;1;1282;0;0;0;0;0;0;0;0;0;0;0;0;262;596734;0;0;0;0;0;0;0;0;0;0;9;1630;25;112819;195;328142;16;45416;0;0;5;29571;1;132;11;79024;1953761
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";692;912;10;713;384331;8;4308;115;23043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;190002;0;0;0;0;0;0;0;0;0;0;0;0;16;77218;51;91117;5;18117;0;0;0;0;0;0;4;3550;601684
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";556;1449;52;454;78880;99;955258;593;511309;0;0;0;0;114;2091887;47;19123;0;0;0;0;43;12773;0;0;0;0;0;0;0;0;4;6350;0;0;143;201968;0;0;0;0;0;0;0;0;0;0;81;51093;45;101261;12;6933;4;6322;0;0;0;0;0;0;1;36359;3858425
"01405";"Ottakring";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";3616;6729;195;3373;2027540;690;767834;1844;1660751;30;64113;0;0;30;1871523;1;3330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3330;0;0;773;1664537;0;0;3;18416;0;0;0;0;0;0;74;23863;161;340537;449;774805;38;88445;1;3012;9;88755;1;1385;37;325319;8059628
"01501";"Gersthof";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";770;1658;16;776;331630;36;15503;726;254195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;254682;0;0;0;0;0;0;0;0;0;0;7;1464;18;74868;76;131391;4;9472;0;0;2;11566;0;0;13;25921;856010
"01502";"Grinzing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1171;3016;78;855;372198;403;1090245;1166;1090326;334;853547;0;0;61;2946397;6;5186;0;0;0;0;3;607;0;0;0;0;0;0;3;4579;0;0;0;0;205;376334;0;0;0;0;0;0;0;0;0;0;94;73128;17;111912;69;144172;2;4585;0;0;0;0;4;5879;19;36658;6734233
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";838;2132;50;758;509431;223;219226;709;711791;214;426741;0;0;14;40071;5;9096;0;0;0;0;4;1563;0;0;0;0;0;0;0;0;0;0;1;7533;214;784272;0;0;12;20170;0;0;0;0;0;0;43;38228;36;172681;67;109443;8;24441;0;0;12;266649;3;1337;33;151323;2700628
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";95;179;0;34;9787;11;39014;40;55084;15;35917;0;0;60;466555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;43556;0;0;0;0;0;0;0;0;0;0;14;31181;3;6699;0;0;0;0;1;4273;0;0;0;0;1;1403;649913
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";311;810;19;191;37801;128;200495;261;251095;67;269537;0;0;89;848935;11;352153;3;253912;1;22085;1;723;0;0;0;0;0;0;0;0;0;0;6;75433;71;301035;0;0;0;0;0;0;0;0;0;0;17;32173;12;50324;19;16258;1;697;1;385;2;45273;13;6022;6;149903;2261051
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";560;1150;32;279;86585;137;85411;430;366786;227;359286;0;0;31;418163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;202631;0;0;0;0;0;0;0;0;0;0;8;21156;21;36997;16;16718;1;523;0;0;0;0;0;0;9;127237;1518862
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";855;1653;36;474;338927;174;151268;438;334552;418;1103380;0;0;12;40723;5;1625;0;0;0;0;5;1625;0;0;0;0;0;0;0;0;0;0;0;0;138;293767;0;0;1;5;0;0;0;0;0;0;27;55665;33;94364;36;57057;5;4209;0;0;7;52445;12;6708;17;23314;2264242
"01508";"Oberdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1355;2836;25;1401;814936;53;30321;1165;935493;0;0;0;0;0;0;3;396;0;0;0;0;3;396;0;0;0;0;0;0;0;0;0;0;0;0;215;631095;0;0;1;191;0;0;0;0;0;0;6;2163;60;235065;102;214739;8;16049;0;0;4;17527;0;0;34;145361;2412241
"01509";"Obersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";693;1481;76;296;120088;182;283397;672;559117;181;314651;0;0;41;963894;6;6716;0;0;0;0;6;6716;0;0;0;0;0;0;0;0;0;0;0;0;109;99494;0;0;0;0;0;0;0;0;0;0;29;9968;25;66024;52;21872;3;1630;0;0;0;0;0;0;0;0;2347357
"01510";"Pötzleinsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1308;3007;69;1158;338073;258;374140;1396;1382829;7;17211;0;0;9;359980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;309418;0;0;0;0;0;0;0;0;0;0;24;16053;39;73344;97;143718;2;684;0;0;0;0;0;0;18;75619;2781651
